Génération,Fitness Moyenne,Fitness Maximale,Nombre d'espèces
735,3743.0734533333366,6238.398,4
736,3718.3065866666675,6019.26,4
737,3780.130466666667,6243.3859999999995,4
738,3709.9599999999987,6559.586,4
739,3855.246213333335,7233.160000000001,4
740,3540.545786666666,6195.503999999999,4
741,3765.0755733333317,7301.692000000001,4
742,3715.9857200000024,6566.466000000002,4
743,3654.671146666667,6021.316,4
744,3968.9754799999987,6739.652,4
745,3802.56572,6666.832,4
746,3644.6882133333324,6099.204,4
747,3656.6128533333363,6081.933999999999,4
748,3639.9464399999983,7510.148000000001,4
749,3634.5294000000017,6341.016000000001,4
750,3709.3253199999995,6360.875999999999,4
751,3699.814093333332,6284.603999999999,4
752,3607.3686399999997,6971.608000000001,4
753,3901.463693333332,6955.424000000001,4
754,3689.872626666669,6793.700000000001,4
755,3824.3402133333343,6472.224,4
756,3702.535346666666,6097.088000000001,4
757,3733.7682000000013,6375.352,4
758,3640.7206933333346,6229.531999999999,4
759,3429.1590266666663,6130.782,4
760,3723.379680000002,6675.486000000001,4
761,3654.3355599999995,5869.084,4
762,3739.3363066666657,6124.979999999998,4
763,3913.939613333332,6227.710000000001,4
764,3700.1497066666666,6491.696000000001,4
765,3679.8440266666676,6170.585999999999,4
766,3798.6844933333327,6096.219999999999,4
767,3742.0154800000005,6924.29,4
768,3644.3099866666676,6754.322,4
769,3919.5228400000005,6548.688,4
770,3633.232986666665,6793.722,4
771,3833.558373333333,7183.278,4
772,3736.320266666666,7797.910000000001,4
773,3661.60984,6719.234,4
774,3788.97276,7018.206,4
775,3600.0286800000003,6206.067999999999,4
776,3750.496786666666,7077.932000000001,4
777,3604.685426666666,6524.690000000002,4
778,3670.098466666669,6510.434,4
779,3726.3731200000007,6795.716,4
780,3698.7142800000006,5928.630000000001,4
781,3605.8047333333348,5873.911999999998,4
782,3847.532613333334,6815.300000000001,4
783,3822.800733333333,6715.744000000001,4
784,3841.457346666668,5900.329999999999,4
785,3849.054293333333,7576.014000000001,4
786,3883.523786666667,6699.626,4
787,3865.1949466666656,7085.01,4
788,3872.327413333333,6290.016,4
789,3726.1895066666675,6726.248,4
790,3758.8348266666676,5910.591999999999,4
791,3679.20524,5645.969999999999,4
792,3799.89636,6047.353999999999,4
793,3702.5258533333345,6078.812,4
794,3645.46948,6737.432,4
795,3875.4177866666687,7140.714000000001,4
796,3781.1193999999996,6423.284,4
797,3765.6996133333314,6119.734,4
798,3759.4533999999994,5917.420000000001,4
799,3726.8234666666635,6365.876,4
800,3657.61312,6041.8499999999985,4
801,3712.5141200000003,6189.842,4
802,3714.9236400000023,6466.716,4
803,3677.699293333333,6171.256,4
804,3530.1329599999995,6012.086,4
805,3834.775773333333,6916.18,4
806,3812.9674533333337,6243.76,4
807,3678.412333333333,6474.442,4
808,3688.8236133333357,6650.238,4
809,3761.335319999999,6200.457999999999,4
810,3646.5697599999994,5912.268000000001,4
811,3625.0522800000003,6649.716,4
812,3720.4871333333354,6180.642,4
813,3666.7026399999995,6828.692,4
814,3742.4460266666642,6323.236,4
815,3650.118920000001,6713.762,4
816,3757.3061066666664,6994.255999999999,4
817,3734.2963866666664,7057.6320000000005,4
818,3786.2050800000015,6219.316000000001,4
819,3556.6256533333335,6120.6900000000005,4
820,3920.283279999999,6779.528000000001,4
821,3624.146133333335,6090.776000000001,4
822,3762.3418933333346,7147.826,4
823,3704.7318000000023,6114.739999999998,4
824,3673.1797599999995,5963.070000000001,4
825,3746.089213333333,6329.046,4
826,3928.7176799999984,7003.43,4
827,3813.7261066666665,6538.698000000001,4
828,3676.7496933333337,5771.072000000001,4
829,3827.7683333333334,5933.992,4
830,3529.1093200000005,6009.406000000001,4
831,3537.739173333334,6068.721999999999,4
832,3522.2673600000003,7007.670000000001,4
833,3747.2167599999966,6789.119999999999,4
834,3917.218599999998,6620.829999999999,4
835,3458.5467466666664,5816.907999999999,4
836,3614.914240000001,7650.0599999999995,4
837,3548.2330133333344,6795.414,4
838,3635.2536799999984,6892.496,4
839,3668.262853333333,6441.022,4
840,3828.7501199999997,6917.554,4
841,3722.9543866666677,6205.024,4
842,3724.1366533333344,6225.85,4
843,3663.2894133333343,6229.534,4
844,3790.225493333335,5849.41,4
845,3715.333293333332,6689.228,4
846,3658.837733333335,6225.178,4
847,3861.8209866666652,6478.743999999999,4
848,3718.704466666666,5905.436,4
849,3779.789533333333,6343.469999999998,4
850,3736.3532266666657,6011.196,4
851,3536.6345333333343,5961.438,4
852,3805.935186666666,7278.412,4
853,3627.3366,6074.508000000002,4
854,3727.6180533333318,6470.776,4
855,3636.130839999999,6417.005999999999,4
856,3704.443693333335,6384.268,4
857,3646.164306666666,6186.476000000001,4
858,3800.2450266666656,6434.887999999999,4
859,3806.3550800000007,6720.790000000001,4
860,3533.496693333333,6135.14,4
861,3782.433266666666,6736.186000000001,4
862,3754.7355733333334,5809.860000000001,4
863,3829.778626666668,6292.354,4
864,3599.753253333332,6124.830000000001,4
865,3870.606173333333,6769.802,4
866,3822.372240000001,6788.762,4
867,3527.640453333334,6294.263999999999,4
868,3664.044706666666,6181.294,4
869,3654.2763333333355,7216.438000000002,4
870,3667.370493333333,5752.246000000001,4
871,3718.4734000000008,5960.627999999999,4
872,3685.5971600000007,6942.686000000001,4
873,3686.762880000004,6262.53,4
874,3624.2776000000026,6473.900000000001,4
875,3563.2570266666676,6539.666,4
876,3654.69688,6046.036,4
877,3673.610493333334,6066.1720000000005,4
878,3750.889626666665,6145.287999999999,4
879,3696.571679999999,6744.382,4
880,3749.974893333332,6579.382,4
881,3761.0360399999972,6729.272,4
882,3638.1234533333327,6405.183999999999,4
883,3661.457146666666,6269.69,4
884,3732.2537333333344,6382.042,4
885,3600.766386666668,6211.456,4
886,3680.2776400000002,6509.3240000000005,4
887,3784.982173333331,7280.942000000001,4
888,3766.8304533333326,6873.874000000001,4
889,3718.4133066666654,6469.566,4
890,3661.912946666667,7016.984,4
891,3766.552146666666,6699.15,4
892,3799.149333333334,6227.732,4
893,3548.8137466666662,5781.255999999999,4
894,3730.5933333333323,6346.532,4
895,3609.114533333333,6619.004000000001,4
896,3683.1285333333335,7182.278,4
897,3668.8710799999994,6693.487999999999,4
898,3689.4847866666664,6236.786,4
899,3636.187093333331,6310.312,4
900,3596.252706666668,5726.898,4
901,3440.803520000001,6448.42,4
902,3596.227293333334,5978.423999999999,4
903,3621.3523466666657,6532.253999999999,4
904,3778.851213333335,6837.014,4
905,3592.3166533333333,6423.974,4
906,3546.1004133333336,6773.134,4
907,3520.2788666666647,6613.346,4
908,3746.007933333333,6221.522000000001,4
909,3567.4695600000023,6279.42,4
910,3683.2838799999986,6014.812,4
911,3659.11056,6193.086,4
912,3738.489853333335,6639.598000000001,4
913,3597.6024000000016,6325.407999999999,4
914,3750.4521066666666,6913.849999999999,4
915,3562.4407466666667,5942.1939999999995,4
916,3766.8106666666663,6503.531999999999,4
917,3506.823533333334,6558.316000000001,4
918,3737.7206266666662,6694.41,4
919,3934.164706666667,6572.644,4
920,3508.2767866666663,6101.895999999999,4
921,3799.997986666665,6323.209999999999,4
922,3544.4045199999996,6418.436000000001,4
923,3729.955493333335,6087.201999999999,4
924,3754.1470133333337,6194.842,4
925,3761.584013333332,6922.116,4
926,3557.1828933333336,6868.067999999999,4
927,3676.8472799999995,6521.840000000001,4
928,3753.4257333333326,6273.280000000001,4
929,3715.2424666666675,5773.630000000001,4
930,3648.8642666666674,6597.931999999999,4
931,3778.719946666665,6330.064,4
932,3818.181239999999,7192.904,4
933,3697.684799999998,7198.09,4
934,3801.8659866666662,6133.342000000001,4
935,3792.108466666666,6305.610000000001,4
936,3698.813373333334,6672.382,4
937,3835.8528933333328,6045.239999999999,4
938,3733.7139599999987,6531.4980000000005,4
939,3690.345213333334,6123.594000000001,4
940,3563.6843600000007,6877.722,4
941,3796.226146666665,6765.648,4
942,3721.1331066666667,7238.738,4
943,3641.492920000003,6074.472,4
944,3603.362360000001,6246.594,4
945,3425.7573866666676,6338.552,4
946,3526.7476533333315,6416.136,4
947,3658.8399066666693,6319.357999999999,4
948,3730.134146666666,6893.236000000001,4
949,3513.3695600000015,7069.771999999998,4
950,3814.8105866666697,6467.322,4
951,3541.092906666667,6219.806,4
952,3688.347066666667,6551.138,4
953,3568.428173333331,6723.852,4
954,3520.0873866666675,6026.948,4
955,3756.155346666668,5855.588,4
956,3587.8073466666665,6489.730000000001,4
957,3850.2551066666656,6858.582,4
958,3653.1120800000003,5924.995999999999,4
959,3797.116013333334,6424.969999999999,4
960,3670.8261466666654,7349.672,4
961,3603.1225066666684,6961.253999999999,4
962,3605.4916666666672,6362.8859999999995,4
963,3722.752293333333,6412.1,4
964,3627.0179600000015,6435.843999999999,4
965,3825.989786666665,6187.872,4
966,3917.640426666669,6555.622,4
967,3685.4468933333324,6600.73,4
968,3866.6802666666663,6197.204000000001,4
969,3745.331653333336,6825.34,4
970,3833.0621200000005,6829.75,4
971,3701.935946666665,6417.780000000001,4
972,3609.179106666666,6854.26,4
973,3723.7800266666686,7008.742,4
974,3763.053386666668,6168.34,4
975,3636.254306666667,6057.192,4
976,3918.7240933333346,6410.351999999999,4
977,3580.2811466666653,7043.636,4
978,3700.9007600000027,6444.866,4
979,3823.8996800000004,6827.878,4
980,3882.493466666666,6362.941999999999,4
981,3628.978640000001,5882.91,4
982,3661.727386666666,6691.706,4
983,3689.8192533333345,6105.325999999999,4
984,3671.0860133333335,7665.982000000001,4
985,3644.820320000001,6357.26,4
986,3808.374799999997,6894.518,4
987,3712.8760533333343,6838.860000000001,4
988,3727.475879999998,7549.665999999999,4
989,3615.9724666666675,6066.318,4
990,3720.3461066666687,6591.418000000001,4
991,3672.8288533333357,6013.834000000001,4
992,3626.6219733333314,6281.044,4
993,3714.8103199999996,6532.361999999999,4
994,3704.962360000001,7288.027999999998,4
995,3769.3610133333327,6547.982,4
996,3701.3407200000006,6252.194000000003,4
997,3668.82772,7355.568000000001,4
998,3843.2924799999973,6788.370000000001,4
999,3796.2795466666676,6403.8640000000005,4
1000,3861.038400000001,6838.7339999999995,4
1001,3815.4841733333315,6351.432000000001,4
1002,3768.78212,6374.062,4
1003,3671.7126666666677,6324.258000000002,4
1004,3927.014186666666,6615.948,4
1005,3760.462186666668,7239.116000000002,4
1006,3671.738519999999,6697.588000000002,4
1007,3736.126533333335,6152.950000000001,4
1008,3799.5711200000005,7242.08,4
1009,3795.7265066666646,6203.969999999999,4
1010,3796.2587200000007,6846.547999999999,4
1011,3672.256386666666,6593.196,4
1012,3843.8395599999976,5929.952000000001,4
1013,3733.310253333333,6248.3820000000005,4
1014,3730.237253333334,7665.364000000001,4
1015,3761.9812799999995,6068.16,4
1016,3725.493186666666,6246.013999999999,4
1017,3603.641933333334,7547.6860000000015,4
1018,3731.144133333334,6108.3499999999985,4
1019,3633.066706666666,6619.598000000002,4
1020,3671.4500933333325,6729.150000000001,4
1021,3723.8764933333346,7038.893999999999,4
1022,3747.8136533333322,5793.506,4
1023,3735.162653333333,6395.583999999999,4
1024,3730.0696799999996,6556.5019999999995,4
1025,3863.442066666667,6352.704000000001,4
1026,3554.1789733333335,6426.374,4
1027,3675.235640000001,5828.97,4
1028,3704.366373333332,5905.269999999999,4
1029,3655.706720000002,6533.302000000001,4
1030,3750.7218133333326,6302.122,4
1031,3804.141626666667,6184.34,4
1032,3638.2913999999996,6301.99,4
1033,3897.7641866666686,6845.722,4
1034,3574.75276,6809.024,4
1035,3540.288746666666,5810.456,4
1036,3735.784239999999,6755.801999999999,4
1037,3693.5688266666675,6918.433999999999,4
1038,3705.610746666665,6115.712,4
1039,3797.692760000001,6620.465999999999,4
1040,3859.746933333335,5929.814,4
1041,3850.849679999999,6575.379999999999,4
1042,3806.254573333333,7187.5779999999995,4
1043,3693.1041333333355,6140.626,4
1044,3780.647226666667,6921.75,4
1045,3767.1311599999985,6620.608,4
1046,3691.8892133333325,5856.472000000001,4
1047,3480.9541333333327,5887.081999999999,4
1048,3746.0486800000017,6703.209999999999,4
1049,3692.950706666667,6467.762,4
1050,3731.7817333333332,6489.781999999999,4
1051,3742.1821866666683,6798.18,4
1052,3957.8543733333345,6523.5380000000005,4
1053,3806.8458133333334,7241.220000000002,4
1054,3917.2356933333353,6645.88,4
1055,3845.3583333333318,6694.4800000000005,4
1056,3954.5298,6135.539999999999,4
1057,3670.095186666666,6948.49,4
1058,3751.5424,6542.838,4
1059,3869.988173333337,6998.492,4
1060,3613.9134000000017,5878.611999999999,4
1061,3818.457520000001,6588.040000000001,4
1062,3757.3718799999983,6266.4980000000005,4
1063,3599.2273999999984,6449.1799999999985,4
1064,3653.382853333332,6728.342000000001,4
1065,3641.4129199999998,6147.3279999999995,4
1066,3635.3338533333326,6453.17,4
1067,3764.432773333333,6265.237999999999,4
1068,3769.7040533333343,6939.698,4
1069,3911.0497333333346,7055.224000000002,4
1070,3862.9008933333353,6837.734,4
1071,3692.1393999999977,6557.9580000000005,4
1072,3748.762653333332,6171.162,4
1073,3875.0423333333347,6760.994,4
1074,3861.0343999999986,6236.371999999999,4
1075,3820.156306666665,6536.914000000001,4
1076,3887.8133466666673,6117.556,4
1077,3691.919186666666,5891.621999999999,4
1078,3776.6466000000014,6253.723999999998,4
1079,3863.5054933333336,6106.138,4
1080,3765.8399999999983,6654.545999999999,4
1081,3907.8660933333317,6643.338000000002,4
1082,3794.7254000000003,6087.994000000001,4
1083,3700.2446400000017,6058.342000000001,4
1084,4018.948773333331,6471.126,4
1085,3763.518800000001,6412.012000000001,4
1086,3859.1141333333335,6774.459999999999,4
1087,3860.0582133333337,6111.446,4
1088,3781.85284,6617.995999999998,4
1089,3721.2395466666667,6152.706,4
1090,3874.039306666668,6643.392,4
1091,3727.607080000001,6813.038,4
1092,3679.680079999999,6324.206,4
1093,4000.98556,6588.044,4
1094,3694.245253333333,6819.48,4
1095,3798.898466666667,6876.222000000001,4
1096,3624.1680533333342,5966.876,4
1097,3700.101053333332,6624.956,4
1098,3577.9257733333343,6410.438,4
1099,3585.324413333333,5762.831999999999,4
1100,3645.279613333336,5839.8099999999995,4
1101,3846.600733333334,6356.477999999999,4
1102,3774.9476266666666,6482.022000000001,4
1103,3732.0163333333344,5908.428,4
1104,3957.2516533333333,6590.702,4
1105,3920.2459866666686,6528.724,4
1106,3776.6077600000017,6053.99,4
1107,3910.6390399999977,6080.328,4
1108,3792.8795066666657,6652.222000000001,4
1109,3788.019759999998,5808.419999999999,4
1110,3732.4217599999974,6085.477999999999,4
1111,3927.0032133333325,6057.858000000001,4
1112,3811.8347333333354,7031.314,4
1113,3857.3100666666674,6171.218000000001,4
1114,3763.2667333333325,6690.99,4
1115,3749.7259999999987,6564.661999999999,4
1116,3679.5019599999982,5811.447999999999,4
1117,3727.8897733333342,6536.818000000001,4
1118,3986.78904,7365.028,4
1119,3914.3160133333326,6531.313999999999,4
1120,3881.406853333332,6210.71,4
1121,3740.7918933333326,6166.576,4
1122,3739.091613333334,6450.508,4
1123,3897.0580933333335,7117.428000000002,4
1124,3646.616653333332,6506.246000000001,4
1125,3860.103866666665,7025.706000000001,4
1126,3923.8261066666673,7194.697999999999,4
1127,3957.3294400000023,6238.1140000000005,4
1128,3716.0670666666647,6432.058000000001,4
1129,3749.45612,5969.003999999999,4
1130,3754.9043466666667,7040.801999999999,4
1131,3729.328866666665,6626.509999999999,4
1132,3986.7383066666675,6666.083999999999,4
1133,3787.3609733333315,7012.135999999999,4
1134,4014.340373333334,7562.083999999999,4
1135,3784.6686933333335,6808.795999999999,4
1136,3829.678813333333,6762.724000000001,4
1137,3902.713906666666,7218.1939999999995,4
1138,3711.720813333334,7186.392,4
1139,3833.385973333334,6147.377999999999,4
1140,3800.61504,7028.281999999999,4
1141,3877.205293333334,6642.032000000001,4
1142,3669.31948,5770.237999999999,4
1143,3895.322533333335,6674.782,4
1144,3895.985053333333,7571.868,4
1145,3916.8404533333346,6468.84,4
1146,3818.6579333333316,6776.436,4
1147,3740.142360000001,6237.654,4
1148,3762.790413333336,6322.936,4
1149,3647.5410933333324,5874.362000000001,4
1150,3674.1983333333333,6667.808,4
1151,3567.6063999999997,6010.8820000000005,4
1152,3832.332226666667,6662.0380000000005,4
1153,3554.2276666666667,5929.7339999999995,4
1154,3682.6779333333307,5734.530000000001,4
1155,3757.5869066666664,6300.66,4
1156,3716.773306666666,6828.562000000001,4
1157,3664.1732933333324,6386.313999999999,4
1158,3818.9920800000004,6618.224,4
1159,3655.41606666667,6807.44,4
1160,3582.783773333334,6340.566,4
1161,3755.5485066666656,5910.02,4
1162,3727.402759999999,6568.768,4
1163,3537.2194533333336,5447.9220000000005,4
1164,3772.731293333334,6366.162,4
1165,3928.251266666666,7066.603999999999,4
1166,3654.7478666666652,6358.978,4
1167,3780.504813333334,6441.847999999999,4
1168,3508.215866666667,6339.424000000001,4
1169,3808.638173333333,6301.114,4
1170,3690.6679066666657,6398.093999999999,4
1171,3817.4295733333324,6013.093999999999,4
1172,3520.7187066666665,6166.622,4
1173,3824.9987200000005,6511.419999999999,4
1174,3605.9042666666674,6407.128,4
1175,3703.61176,6021.352000000001,4
1176,3738.2294933333333,6274.786,4
1177,3909.635373333333,6763.201999999999,4
1178,3676.2932666666657,6567.604000000001,4
1179,3691.5230800000004,6470.564000000001,4
1180,3770.7927866666696,6403.276000000001,4
1181,3729.2627066666664,7268.790000000001,4
1182,3869.6435466666667,6488.538000000001,4
1183,3934.2367066666657,6374.387999999999,4
1184,3728.0832,6514.002,4
1185,3793.36772,7664.7119999999995,4
1186,3721.7714266666667,6371.36,4
1187,3644.7064266666644,6672.224000000001,4
1188,3564.327666666667,6627.364,4
1189,3732.7162666666663,6789.759999999999,4
1190,3667.3409066666654,6389.35,4
1191,3778.668813333332,6951.186,4
1192,3947.8188666666656,6519.29,4
1193,3771.918600000002,6182.916,4
1194,3707.5750266666687,7308.334000000001,4
1195,4051.159559999998,6541.5740000000005,4
1196,3794.6619733333346,6369.374,4
1197,3760.989613333332,6532.308000000001,4
1198,3816.3583200000007,6640.6680000000015,4
1199,3925.042413333333,7078.98,4
1200,3983.7350000000015,6894.1939999999995,4
1201,3799.45696,6386.177999999998,4
1202,3955.3189333333326,6248.278,4
1203,3843.9035866666673,6256.796,4
1204,3828.79632,6135.469999999999,4
1205,3803.2330266666654,6985.44,4
1206,4018.721186666669,7389.463999999998,4
1207,3787.867759999999,5911.29,4
1208,4074.6196933333345,6414.562,4
1209,3947.7454799999987,6988.8,4
1210,3880.7757599999986,6423.604,4
1211,3741.1977466666667,6886.372000000001,4
1212,3913.6800399999997,6664.57,4
1213,3783.7040266666677,5908.34,4
1214,3805.2698000000005,6755.326000000001,4
1215,3632.8633600000003,6071.784,4
1216,3816.2624533333333,6541.736,4
1217,3684.2792799999993,6006.884000000001,4
1218,3807.7184399999983,6377.822,4
1219,3548.066439999999,6327.896,4
1220,3763.716080000001,6986.214,4
1221,3672.8225600000005,6432.232,4
1222,3834.9257333333308,7023.6539999999995,4
1223,3768.9184133333342,6537.137999999999,4
1224,3817.5571599999985,6779.092000000001,4
1225,3649.36868,6925.06,4
1226,3850.4064133333336,6536.062,4
1227,3784.814026666668,6428.17,4
1228,3875.5946666666673,6807.966000000002,4
1229,3790.8398533333325,6349.064,4
1230,3747.748920000001,6338.593999999998,4
1231,3852.2447466666663,6669.36,4
1232,3794.6233733333343,7204.758,4
1233,3887.187013333336,7366.817999999999,4
1234,3867.611373333331,6592.876,4
1235,3958.594266666667,6631.876000000001,4
1236,3957.826000000001,6531.76,4
1237,3738.8050266666664,6609.066,4
1238,3753.5804799999996,7071.692,4
1239,3895.4510800000007,6336.494000000001,4
1240,3681.309160000001,6032.5700000000015,4
1241,3771.5390399999987,6323.674,4
1242,3611.9560800000017,6399.112,4
1243,3891.6890666666663,6706.0779999999995,4
1244,3697.067973333333,6659.638,4
1245,3637.7952799999985,6623.349999999999,4
1246,3897.1062400000005,7176.516,4
1247,3892.2822666666666,6683.884000000001,4
1248,3725.062106666667,5840.166,4
1249,3648.0650933333313,6036.378,4
1250,3649.2506000000008,5707.84,4
1251,3640.0994400000013,6154.679999999999,4
1252,3739.912706666667,6466.562,4
1253,3753.969533333333,6281.622,4
1254,3638.0750933333347,5902.026000000001,4
1255,3653.0030800000004,6549.548,4
1256,3503.2259466666665,6422.08,4
1257,3693.2671066666676,6878.585999999999,4
1258,3702.881466666668,6740.083999999999,4
1259,3708.8112266666644,6600.976000000001,4
1260,3461.921599999999,6039.181999999999,4
1261,3664.181333333337,6182.315999999999,4
1262,3721.2868533333335,6830.828,4
1263,3602.076226666666,6598.6900000000005,4
1264,3541.2044133333343,6124.904,4
1265,3607.5167333333347,5919.423999999999,4
1266,3520.6329333333338,5777.264,4
1267,3548.189693333333,6241.474,4
1268,3688.4577599999975,6208.093999999999,4
1269,3680.3856933333345,6562.523999999999,4
1270,3746.700506666666,6531.034000000001,4
1271,3789.2865599999986,6391.705999999999,4
1272,3633.348546666666,6172.139999999999,4
1273,3919.142266666667,6290.428000000002,4
1274,3665.667066666667,6824.773999999999,4
1275,3565.732413333334,6351.154,4
1276,3678.553053333335,6177.144,4
1277,3983.5978800000003,6741.304,4
1278,3781.2439466666688,7109.937999999999,4
1279,3782.836493333333,6012.598,4
1280,3631.0711333333343,6697.11,4
1281,3781.6315733333327,6236.031999999999,4
1282,3818.439693333332,6381.0520000000015,4
1283,3840.788133333334,6647.957999999999,4
1284,3927.619053333335,6695.912,4
1285,3696.5257733333315,5959.365999999998,4
1286,3849.808800000001,6323.086,4
1287,3594.382000000001,5948.272,4
1288,3782.56312,6155.0560000000005,4
1289,3865.6098000000006,7095.0,4
1290,3734.4911066666673,7992.84,4
1291,3792.835480000001,7211.8240000000005,4
1292,3952.2457733333313,6456.815999999999,4
1293,3846.140346666666,6638.278,4
1294,3934.8317599999996,6159.433999999999,4
1295,3875.74768,6787.332,4
1296,3864.9003866666662,7200.5599999999995,4
1297,3818.2111333333337,6263.861999999999,4
1298,3991.4945066666655,6581.298,4
1299,3946.411666666666,6301.978000000001,4
1300,3882.1795466666654,6341.954000000001,4
1301,3855.2852666666654,6890.719999999999,4
1302,3871.818746666666,6109.142,4
1303,3955.5318666666676,6144.204,4
1304,4027.268733333332,6782.4259999999995,4
1305,3923.155906666667,6420.186,4
1306,3846.5509333333343,6074.664000000001,4
1307,3903.4312266666675,6941.92,4
1308,3953.9600266666657,7539.178,4
1309,3911.061719999999,6752.0779999999995,4
1310,3767.113773333335,6460.910000000001,4
1311,3768.6823199999994,6471.16,4
1312,3917.026200000002,6934.049999999999,4
1313,3899.3933333333325,7073.746,4
1314,3907.276293333333,6875.230000000001,4
1315,3929.6368133333326,6207.686000000001,4
1316,3907.7393333333366,7459.495999999999,4
1317,3981.710959999999,6361.217999999999,4
1318,4161.243840000002,6364.44,4
1319,3968.414853333335,6664.714,4
1320,3841.2378266666674,7576.644,4
1321,3795.8380799999995,6486.446,4
1322,3956.1664933333336,6789.1539999999995,4
1323,4040.257706666664,6543.299999999999,4
1324,3812.895066666669,6400.81,4
1325,3957.9946133333337,6443.949999999999,4
1326,3792.8449066666653,6096.116000000001,4
1327,3921.2054000000003,6670.4540000000015,4
1328,3842.71044,6293.204000000001,4
1329,4025.3366266666662,7197.188000000001,4
1330,3608.338733333332,6239.828,4
1331,3801.1184666666645,6325.656,4
1332,3793.5237733333347,6498.557999999999,4
1333,4012.0609333333337,7276.856000000002,4
1334,3945.307599999999,6807.870000000002,4
1335,4039.7416533333326,6939.554,4
1336,3848.5017333333326,6607.121999999999,4
1337,3897.2253733333323,6288.825999999999,4
1338,3805.4608533333326,6118.67,4
1339,3893.62004,6616.73,4
1340,3912.609053333335,6723.508,4
1341,3916.066413333334,6417.7300000000005,4
1342,3762.5027200000004,6349.150000000001,4
1343,3998.785373333332,6756.79,4
1344,3982.784666666668,6790.972000000001,4
1345,4167.981199999999,7670.192000000001,4
1346,3910.425373333333,6424.191999999999,4
1347,4007.5498533333357,6750.226,4
1348,3789.134173333333,6606.458,4
1349,3971.411999999998,6164.704,4
1350,3716.9093866666663,6586.7919999999995,4
1351,3789.1950266666686,6686.780000000002,4
1352,4131.098186666667,7196.066,4
1353,3887.710373333334,6398.697999999999,4
1354,3857.3631733333314,6539.686,4
1355,3802.1376666666683,6691.280000000001,4
1356,3787.0989600000003,6377.814,4
1357,3987.8438266666676,6547.152,4
1358,4004.2724266666664,6722.513999999998,4
1359,3786.678053333331,6560.49,4
1360,4009.4107733333335,6758.386,4
1361,3994.64848,6997.200000000001,4
1362,3994.5244666666663,6133.932000000001,4
1363,3972.585213333334,6322.48,4
1364,3829.3854000000006,6359.405999999999,4
1365,3970.1420000000003,6714.584,4
1366,3715.256680000003,6809.7080000000005,4
1367,3729.6815200000033,6054.246,4
1368,3739.037533333334,6126.708,4
1369,4001.1362000000004,6763.696,4
1370,3663.1209866666663,6051.136,4
1371,3733.921173333331,6002.091999999999,4
1372,3719.07856,6721.026,4
1373,3675.867693333335,6806.549999999999,4
1374,3775.7276266666663,5845.6759999999995,4
1375,3806.370666666666,6549.756,4
1376,3928.738333333333,6628.479999999999,4
1377,3953.7231333333316,6432.298,4
1378,3726.4370400000016,6819.592000000001,4
1379,3741.1118666666684,6736.598,4
1380,3767.37984,7238.022000000001,4
1381,3878.021173333333,6637.832000000002,4
1382,3835.3772533333326,6224.643999999999,4
1383,3851.5224533333326,6486.657999999999,4
1384,3952.8205866666644,6813.504000000001,4
1385,3691.2922799999988,6353.74,4
1386,3868.791333333331,6093.730000000001,4
1387,3837.368053333333,6122.804000000001,4
1388,3845.7394933333358,6345.5999999999985,4
1389,3862.046040000001,6532.508,4
1390,3917.0240666666664,6925.555999999999,4
1391,3810.733546666668,6236.294000000001,4
1392,3699.6998533333335,7070.224,4
1393,3755.012600000001,6054.108,4
1394,3851.703733333333,6372.539999999999,4
1395,3807.771999999998,6328.558000000001,4
1396,3736.8187333333335,6396.646,4
1397,3944.755533333332,6753.001999999999,4
1398,3914.551773333332,6520.722,4
1399,3882.379093333334,6730.7880000000005,4
1400,3893.2137733333325,6786.334000000001,4
1401,3996.987186666665,7055.044,4
1402,3784.2419066666666,6796.63,4
1403,3786.7053599999986,6749.840000000001,4
1404,3799.793880000001,6625.124,4
1405,3834.019373333332,6394.464,4
1406,3993.0835999999986,6534.6500000000015,4
1407,3895.141839999999,6415.624,4
1408,3944.3595599999994,6472.166,4
1409,3957.742893333334,7176.754000000002,4
1410,3917.79424,7038.414,4
1411,3954.9076133333333,6934.236,4
1412,3775.8145866666664,6262.354,4
1413,3900.396400000003,6287.715999999999,4
1414,3811.112039999999,6806.388,4
1415,3996.109706666669,6997.182000000001,4
1416,3958.8891200000007,6218.202000000002,4
1417,3795.463439999999,6207.844000000001,4
1418,3858.818573333333,6615.162,4
1419,3819.021560000003,7158.700000000001,4
1420,3842.8829866666656,6860.431999999999,4
1421,3801.156720000001,5922.244000000001,4
1422,3859.64616,6367.8099999999995,4
1423,3883.3537199999996,6257.028,4
1424,3970.2063733333334,5910.607999999998,4
1425,3832.33984,6516.905999999999,4
1426,3897.2961599999994,7145.8279999999995,4
1427,3963.5603466666666,6247.722,4
1428,3929.938733333332,6979.63,4
1429,3819.2509733333345,7301.539999999999,4
1430,4021.1877333333327,6772.013999999999,4
1431,3857.474346666667,6156.058000000001,4
1432,4077.1344533333336,6907.744000000001,4
1433,3820.3854666666657,7194.688,4
1434,3858.6418133333327,6056.622,4
1435,3840.418439999999,6433.401999999999,4
1436,3794.022053333333,6384.680000000001,4
1437,3861.8769733333334,6793.504,4
1438,3754.969773333334,5943.536,4
1439,3804.64616,6161.7080000000005,4
1440,3773.6633466666667,6567.466,4
1441,3822.082413333333,5885.406000000001,4
1442,3899.444119999998,6579.226,4
